exam1,exam2,exam3,exam4,exam5,exam6,exam7,exam8,exam9,exam10
0386,0573,1054,1685,2250,no_exam,no_exam,no_exam,no_exam,no_exam
0221,2401,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0891,0893,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0059,0178,0637,1127,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1627,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0265,0268,1104,1672,2067,no_exam,no_exam,no_exam,no_exam,no_exam
0642,0654,0872,1471,1685,no_exam,no_exam,no_exam,no_exam,no_exam
1271,1280,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1322,1326,1327,1337,1338,1399,no_exam,no_exam,no_exam,no_exam
1646,1659,2411,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0007,0022,0478,1481,1609,no_exam,no_exam,no_exam,no_exam,no_exam
1793,1795,1899,2318,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0251,0252,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1198,1214,1266,2249,2251,no_exam,no_exam,no_exam,no_exam,no_exam
1529,1640,1641,2326,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1634,1637,1640,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0507,0574,1677,1910,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0249,0389,2100,2223,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0242,1386,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0447,0557,0586,0587,1529,2202,no_exam,no_exam,no_exam,no_exam
0187,0190,0560,2326,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0707,0726,0884,1469,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0192,0386,0572,1282,1283,1293,no_exam,no_exam,no_exam,no_exam
1647,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1791,1796,1800,1803,1807,1900,no_exam,no_exam,no_exam,no_exam
0541,1805,2023,2210,2218,no_exam,no_exam,no_exam,no_exam,no_exam
0611,0617,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0140,0154,0179,0870,1230,1802,2032,no_exam,no_exam,no_exam
0576,1117,1461,1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0509,0619,1081,1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0412,2324,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0611,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0509,1072,1678,2250,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0060,0194,1326,1330,2035,no_exam,no_exam,no_exam,no_exam,no_exam
1266,1280,1438,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0494,0495,0840,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1541,1542,1544,2101,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1476,1866,2210,2219,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
2303,2310,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0058,0391,0642,1668,2249,no_exam,no_exam,no_exam,no_exam,no_exam
0444,0455,0458,0469,1471,no_exam,no_exam,no_exam,no_exam,no_exam
0744,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0096,0505,1686,1790,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1985,2089,2097,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1359,1853,1955,1970,2106,no_exam,no_exam,no_exam,no_exam,no_exam
1399,1618,1622,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0389,0539,0540,0870,1082,1673,no_exam,no_exam,no_exam,no_exam
0759,0760,0761,1233,1568,no_exam,no_exam,no_exam,no_exam,no_exam
0428,0444,0446,0454,2347,no_exam,no_exam,no_exam,no_exam,no_exam
1099,1400,1672,1786,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1225,2144,2259,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0812,0823,0825,0829,1967,no_exam,no_exam,no_exam,no_exam,no_exam
0262,1213,1483,1705,1867,2070,no_exam,no_exam,no_exam,no_exam
1567,2279,2349,2354,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0118,0391,1173,2254,2263,no_exam,no_exam,no_exam,no_exam,no_exam
1413,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0444,0448,0449,0455,0583,no_exam,no_exam,no_exam,no_exam,no_exam
0426,0440,0451,0455,1609,no_exam,no_exam,no_exam,no_exam,no_exam
0507,0575,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
2325,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0637,1114,1460,1936,2219,2245,no_exam,no_exam,no_exam,no_exam
0392,0503,0868,1752,2068,no_exam,no_exam,no_exam,no_exam,no_exam
0398,0558,1192,1365,2105,no_exam,no_exam,no_exam,no_exam,no_exam
0510,0516,1953,1963,2321,no_exam,no_exam,no_exam,no_exam,no_exam
0385,1685,2079,2097,2203,no_exam,no_exam,no_exam,no_exam,no_exam
0391,0884,1948,2071,2318,no_exam,no_exam,no_exam,no_exam,no_exam
0094,0105,0119,0125,0131,0134,no_exam,no_exam,no_exam,no_exam
0429,0431,0439,0453,1695,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0541,0806,1627,1688,no_exam,no_exam,no_exam,no_exam,no_exam
1754,1794,1908,2419,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0136,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0253,1216,1496,1959,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0655,0659,0662,0722,1194,2055,no_exam,no_exam,no_exam,no_exam
1546,1560,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0697,0711,0722,1472,1898,no_exam,no_exam,no_exam,no_exam,no_exam
0541,0560,0563,0586,0587,0665,no_exam,no_exam,no_exam,no_exam
1167,1754,1908,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0228,0395,0396,0582,1686,no_exam,no_exam,no_exam,no_exam,no_exam
0264,0271,0984,0985,1675,no_exam,no_exam,no_exam,no_exam,no_exam
0352,0353,0355,0360,0364,0368,0375,no_exam,no_exam,no_exam
0391,1853,2070,2229,2249,no_exam,no_exam,no_exam,no_exam,no_exam
0575,0637,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0261,1527,1529,1701,2329,no_exam,no_exam,no_exam,no_exam,no_exam
0880,0881,1472,1794,2074,no_exam,no_exam,no_exam,no_exam,no_exam
2043,2055,2195,2196,2197,no_exam,no_exam,no_exam,no_exam,no_exam
0507,0637,1041,1677,1833,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1678,1865,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0319,0391,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0022,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1292,1339,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0915,1858,2269,2270,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0008,1460,1693,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0586,0588,1352,1688,1987,no_exam,no_exam,no_exam,no_exam,no_exam
1316,1495,1940,2037,2218,no_exam,no_exam,no_exam,no_exam,no_exam
0103,2050,2052,2249,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0153,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0267,0275,0292,1982,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0394,0412,1985,2099,2325,no_exam,no_exam,no_exam,no_exam,no_exam
1026,1478,1672,1760,2345,no_exam,no_exam,no_exam,no_exam,no_exam
0928,1858,2249,2380,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0677,0868,1956,2075,2101,no_exam,no_exam,no_exam,no_exam,no_exam
0637,1100,1465,2025,2248,no_exam,no_exam,no_exam,no_exam,no_exam
0412,2324,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0391,1392,1468,1673,1945,2072,no_exam,no_exam,no_exam,no_exam
0907,1152,1198,1204,2067,no_exam,no_exam,no_exam,no_exam,no_exam
1028,1316,1675,1786,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1175,1445,1916,1917,2145,no_exam,no_exam,no_exam,no_exam,no_exam
0707,0714,0722,0725,1326,1476,1477,no_exam,no_exam,no_exam
0576,0637,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1009,1678,1936,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1657,1713,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1269,1274,1438,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0105,0391,1685,2287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0243,0244,2402,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,0637,1708,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0870,1282,1619,1620,2319,no_exam,no_exam,no_exam,no_exam,no_exam
1551,1656,1712,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1661,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0092,0107,0109,0119,0126,no_exam,no_exam,no_exam,no_exam,no_exam
1594,1599,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1425,1628,1632,1633,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0386,0575,1678,2250,2400,no_exam,no_exam,no_exam,no_exam,no_exam
0261,0541,1528,1798,2323,2329,no_exam,no_exam,no_exam,no_exam
1810,1812,1817,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1425,1705,1991,1995,1998,2000,no_exam,no_exam,no_exam,no_exam
0391,1396,1787,2068,2318,no_exam,no_exam,no_exam,no_exam,no_exam
0605,0606,0609,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0386,0780,1687,2328,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0144,0146,0155,0395,1317,no_exam,no_exam,no_exam,no_exam,no_exam
0825,1383,1527,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1494,1498,2076,2106,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1369,1371,1803,1806,1809,no_exam,no_exam,no_exam,no_exam,no_exam
1213,1485,2212,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0292,0295,0868,2282,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0348,1174,2023,2068,2194,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1360,1398,1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0391,0642,0654,1069,1210,1952,2250,no_exam,no_exam,no_exam
0378,0412,1985,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0472,0475,0583,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1179,1360,2031,2083,2316,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1790,2067,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0660,0661,0722,1190,2278,no_exam,no_exam,no_exam,no_exam,no_exam
0386,0574,1115,1685,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
2079,2080,2083,2091,2210,no_exam,no_exam,no_exam,no_exam,no_exam
2053,2054,2059,2063,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0701,1577,1582,2312,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0389,1915,1983,2083,2319,no_exam,no_exam,no_exam,no_exam,no_exam
0575,0637,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0868,1297,2171,2178,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0438,0439,0872,1688,1986,no_exam,no_exam,no_exam,no_exam,no_exam
0541,0705,0710,1945,2145,no_exam,no_exam,no_exam,no_exam,no_exam
0359,0366,0367,1786,1805,no_exam,no_exam,no_exam,no_exam,no_exam
0654,0663,1460,2029,2070,no_exam,no_exam,no_exam,no_exam,no_exam
0649,0722,1316,1383,2221,2279,no_exam,no_exam,no_exam,no_exam
0318,0391,1184,2023,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0734,2324,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0392,0503,1752,2083,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1267,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0644,0713,0726,2303,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0642,1078,1470,1675,1990,no_exam,no_exam,no_exam,no_exam,no_exam
0807,0811,1853,1956,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0509,1420,1672,1853,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0095,1793,1795,1807,1864,1986,no_exam,no_exam,no_exam,no_exam
0737,0745,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1240,1787,1981,2101,2102,no_exam,no_exam,no_exam,no_exam,no_exam
0648,0660,1898,2148,2220,no_exam,no_exam,no_exam,no_exam,no_exam
2007,2015,2017,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0491,0502,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0449,0558,0560,0563,2205,no_exam,no_exam,no_exam,no_exam,no_exam
2074,2076,2220,2229,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0253,1482,1958,2089,2258,no_exam,no_exam,no_exam,no_exam,no_exam
1543,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1532,1641,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0003,1688,1993,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0391,0877,0880,1946,2042,no_exam,no_exam,no_exam,no_exam,no_exam
0426,0438,0439,0455,2071,no_exam,no_exam,no_exam,no_exam,no_exam
0029,1658,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0113,1805,2040,2042,2044,2316,no_exam,no_exam,no_exam,no_exam
0574,1524,1525,1630,1688,no_exam,no_exam,no_exam,no_exam,no_exam
0679,1541,1542,1551,2110,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0003,1601,1693,1993,no_exam,no_exam,no_exam,no_exam,no_exam
0261,0575,0637,1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0447,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0247,0395,1326,1327,1395,1399,no_exam,no_exam,no_exam,no_exam
0575,0637,1360,1678,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0198,0199,0210,0229,0579,1985,no_exam,no_exam,no_exam,no_exam
0510,0512,2326,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0387,0574,1360,1685,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1532,1633,1636,2326,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0274,0309,1794,2320,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0594,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1012,1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0873,1484,2249,2318,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1820,1903,1905,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0310,0311,0941,1510,1707,no_exam,no_exam,no_exam,no_exam,no_exam
1922,1923,1925,1927,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0261,0642,0654,2249,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0850,0851,1706,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0605,0606,2409,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0807,0808,1421,1988,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0386,0574,1130,1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0480,0481,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0853,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0338,0339,1487,2101,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0874,0879,1240,1792,1803,1806,1900,no_exam,no_exam,no_exam
0594,1385,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0387,0579,0580,0955,1359,2106,no_exam,no_exam,no_exam,no_exam
0354,1208,1805,2145,2177,2180,no_exam,no_exam,no_exam,no_exam
1644,1649,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0326,0542,0640,0780,1281,1384,no_exam,no_exam,no_exam,no_exam
0575,0806,1680,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1433,2016,2017,2019,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1297,1882,1883,2086,2403,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0806,1688,1993,2249,no_exam,no_exam,no_exam,no_exam,no_exam
1824,1826,1902,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0642,1144,1359,1794,1951,no_exam,no_exam,no_exam,no_exam,no_exam
0950,1084,1316,1981,2247,no_exam,no_exam,no_exam,no_exam,no_exam
0880,0887,2075,2090,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,0637,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0637,1093,1460,2031,2210,no_exam,no_exam,no_exam,no_exam,no_exam
1646,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0841,0851,0852,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0868,1675,1762,1763,1772,2294,no_exam,no_exam,no_exam,no_exam
0882,1792,1795,1900,1947,2106,no_exam,no_exam,no_exam,no_exam
1485,1754,1908,2419,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0847,0849,0852,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0011,0012,0020,0268,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1796,1798,2071,2318,2380,no_exam,no_exam,no_exam,no_exam,no_exam
0926,2182,2183,2186,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0815,0824,0880,1527,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0842,0843,1736,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1091,1679,1786,1984,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0872,1467,2031,2033,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0394,0579,0907,1136,1686,no_exam,no_exam,no_exam,no_exam,no_exam
0392,0579,0580,0870,1298,no_exam,no_exam,no_exam,no_exam,no_exam
0642,1138,1673,1951,2248,no_exam,no_exam,no_exam,no_exam,no_exam
0897,0899,1819,1829,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0003,1688,1993,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
2330,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0883,1792,1803,1811,1812,no_exam,no_exam,no_exam,no_exam,no_exam
0147,0186,0194,0573,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0884,1513,1796,1800,1806,no_exam,no_exam,no_exam,no_exam,no_exam
0386,0574,1098,1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1816,1905,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1135,1422,1673,2027,2191,no_exam,no_exam,no_exam,no_exam,no_exam
0225,0386,0575,0637,1686,2400,no_exam,no_exam,no_exam,no_exam
2117,2134,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0086,0112,0126,0132,1179,1423,no_exam,no_exam,no_exam,no_exam
0930,1930,1931,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0654,0663,0689,0722,1195,1668,no_exam,no_exam,no_exam,no_exam
1535,1537,1542,2083,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0879,0880,1790,1791,1853,2075,no_exam,no_exam,no_exam,no_exam
1727,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0426,0429,0431,0439,1688,no_exam,no_exam,no_exam,no_exam,no_exam
1646,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0396,1570,1755,1907,1937,no_exam,no_exam,no_exam,no_exam,no_exam
0096,0120,1092,2373,2382,2393,no_exam,no_exam,no_exam,no_exam
1560,1903,1904,2118,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0840,0843,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0246,1147,1465,1675,2248,no_exam,no_exam,no_exam,no_exam,no_exam
1177,1383,2083,2145,2224,2233,no_exam,no_exam,no_exam,no_exam
0541,1316,1317,1327,1951,2249,no_exam,no_exam,no_exam,no_exam
0446,0450,0541,2214,2348,no_exam,no_exam,no_exam,no_exam,no_exam
0843,0847,0862,1736,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1669,2311,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0571,0637,1680,2364,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0029,1361,1662,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1660,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1792,1803,1807,1900,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1706,1713,1718,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0557,0586,0587,1466,1529,no_exam,no_exam,no_exam,no_exam,no_exam
0285,0288,0289,0290,0293,0295,no_exam,no_exam,no_exam,no_exam
1536,1540,1542,1556,2101,2106,no_exam,no_exam,no_exam,no_exam
0573,1297,1471,1925,1940,no_exam,no_exam,no_exam,no_exam,no_exam
0081,0324,0900,1190,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1187,1216,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0391,0574,1688,1993,1994,no_exam,no_exam,no_exam,no_exam,no_exam
0506,1793,1795,1899,2250,no_exam,no_exam,no_exam,no_exam,no_exam
0642,0654,0663,0677,1177,2245,no_exam,no_exam,no_exam,no_exam
0919,0961,1671,1858,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0253,1224,1811,1812,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0574,0637,1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1605,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0324,0934,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1483,1853,2249,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0007,1627,1693,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0950,1983,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1262,1269,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0812,0817,0827,1630,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0389,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
2157,2159,2160,2161,2162,2207,no_exam,no_exam,no_exam,no_exam
0142,0253,0780,1239,2109,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1680,1979,2068,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1518,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1678,1979,2249,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0386,0574,1677,2067,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0391,0677,1297,2176,2316,no_exam,no_exam,no_exam,no_exam,no_exam
0824,1471,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0681,1629,1631,1632,1688,no_exam,no_exam,no_exam,no_exam,no_exam
0098,0107,1383,1950,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0616,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0414,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1501,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0822,0830,1630,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1107,1485,1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1583,1794,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1820,1828,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0966,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0399,0412,0578,1478,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0386,1088,1423,1678,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1559,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0324,0348,2097,2099,2249,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1424,1679,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0823,0830,1459,1474,2082,no_exam,no_exam,no_exam,no_exam,no_exam
1791,1793,1795,1796,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0716,1244,1531,1781,1784,no_exam,no_exam,no_exam,no_exam,no_exam
0521,0938,1688,1985,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0079,1089,1671,2067,2249,no_exam,no_exam,no_exam,no_exam,no_exam
1652,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0558,0560,0563,1354,1478,no_exam,no_exam,no_exam,no_exam,no_exam
0807,0808,0816,1688,2071,no_exam,no_exam,no_exam,no_exam,no_exam
2297,2298,2303,2312,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0512,0516,1985,2219,2328,no_exam,no_exam,no_exam,no_exam,no_exam
0818,0821,0824,1630,1862,no_exam,no_exam,no_exam,no_exam,no_exam
0485,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
