exam1,exam2,exam3,exam4,exam5,exam6,exam7
0008,0017,0067,0132,0136,no_exam,no_exam
0008,0107,0135,no_exam,no_exam,no_exam,no_exam
0008,0067,0104,0107,0136,no_exam,no_exam
0011,0017,0045,0067,0132,no_exam,no_exam
0045,0066,0102,0130,0136,no_exam,no_exam
0045,0107,0135,no_exam,no_exam,no_exam,no_exam
0045,0067,0100,0107,0136,no_exam,no_exam
0008,0013,0017,0067,0132,no_exam,no_exam
0009,0066,0102,0130,0136,no_exam,no_exam
0068,0104,0134,0137,0167,no_exam,no_exam
0016,0045,0067,0107,0136,no_exam,no_exam
0008,0067,0107,0136,0140,no_exam,no_exam
0017,0045,0067,0132,0136,no_exam,no_exam
0045,0067,0100,0107,0136,no_exam,no_exam
0016,0045,0066,0130,0136,no_exam,no_exam
0045,0067,0110,0111,0136,no_exam,no_exam
0046,0068,0100,0134,0137,no_exam,no_exam
0008,0067,no_exam,no_exam,no_exam,no_exam,no_exam
0008,0011,0067,0107,0136,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0011,0045,0067,0107,0136,no_exam,no_exam
0015,0045,0066,0130,0136,no_exam,no_exam
0068,0134,0137,0167,no_exam,no_exam,no_exam
0008,0017,0067,0100,0132,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0045,0067,0107,0136,0140,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0010,0045,0067,0107,0136,no_exam,no_exam
0068,0134,0137,0167,0183,no_exam,no_exam
0068,0103,0134,0137,0167,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0008,0107,0135,no_exam,no_exam,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0008,0130,0132,0135,no_exam,no_exam,no_exam
0045,0107,0135,no_exam,no_exam,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0017,0045,0067,0132,0136,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0046,0068,0134,0137,0183,no_exam,no_exam
0008,0016,0067,0107,0136,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0009,0130,0135,no_exam,no_exam,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0015,0045,0067,0110,0111,no_exam,no_exam
0017,0045,0067,0100,0132,no_exam,no_exam
0008,0067,0107,0136,0140,no_exam,no_exam
0017,0045,0067,0100,0132,no_exam,no_exam
0015,0045,0066,0130,0136,no_exam,no_exam
0045,0066,0104,0130,0136,no_exam,no_exam
0046,0068,0134,0137,0183,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0045,0110,0111,0135,no_exam,no_exam,no_exam
0068,0103,0107,0134,0137,no_exam,no_exam
0008,0107,0132,0135,no_exam,no_exam,no_exam
0045,0067,0107,0136,0140,no_exam,no_exam
0008,0015,0017,0067,0132,no_exam,no_exam
0008,0067,0100,0110,0111,no_exam,no_exam
0008,0017,0132,0135,no_exam,no_exam,no_exam
0015,0068,0134,0137,0167,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0068,0134,0137,0167,0183,no_exam,no_exam
0010,0045,0067,0110,0111,no_exam,no_exam
0046,0068,0134,0137,no_exam,no_exam,no_exam
0009,0016,0066,0130,0136,no_exam,no_exam
0008,0015,0067,0107,0136,no_exam,no_exam
0008,0010,0067,0130,0132,no_exam,no_exam
0045,0067,0107,0132,0136,no_exam,no_exam
0009,0012,0066,0130,0136,no_exam,no_exam
0013,0045,0067,0107,0132,no_exam,no_exam
0013,0045,0067,0107,0132,no_exam,no_exam
0009,0011,0066,0130,0136,no_exam,no_exam
0012,0046,0068,0134,0137,no_exam,no_exam
0008,0016,0067,0107,0136,no_exam,no_exam
0015,0045,0067,0110,0111,no_exam,no_exam
0009,0130,0135,no_exam,no_exam,no_exam,no_exam
0011,0045,0130,0135,no_exam,no_exam,no_exam
0017,0045,0067,0132,0136,no_exam,no_exam
0045,0130,0135,no_exam,no_exam,no_exam,no_exam
0008,0017,0067,0132,0136,no_exam,no_exam
0008,0017,0132,0135,no_exam,no_exam,no_exam
0008,0017,0067,0132,0136,no_exam,no_exam
0008,0067,0107,no_exam,no_exam,no_exam,no_exam
0008,0130,0132,no_exam,no_exam,no_exam,no_exam
0008,0067,0104,0107,0136,no_exam,no_exam
0017,0045,0132,no_exam,no_exam,no_exam,no_exam
0045,0130,0132,0135,no_exam,no_exam,no_exam
0013,0017,0045,0067,0132,no_exam,no_exam
0008,0013,0067,0110,0111,no_exam,no_exam
0045,0067,0102,0107,0136,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0017,0045,0067,0100,0132,no_exam,no_exam
0009,0012,0066,0130,0136,no_exam,no_exam
0045,0066,0130,0136,no_exam,no_exam,no_exam
0068,0134,0137,0167,no_exam,no_exam,no_exam
0017,0045,0067,0102,0132,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0008,0013,0017,0067,0132,no_exam,no_exam
0045,0067,0100,0107,0136,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0017,0045,0067,0132,no_exam,no_exam,no_exam
0009,0012,0066,0130,0136,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0013,0068,0134,0137,0167,no_exam,no_exam
0008,0010,0067,0107,0136,no_exam,no_exam
0068,0104,0134,0137,0167,no_exam,no_exam
0008,0107,0132,0135,no_exam,no_exam,no_exam
0008,0017,0067,0132,0136,no_exam,no_exam
0015,0017,0045,0067,0132,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0046,0068,0134,0137,0183,no_exam,no_exam
0046,0068,0134,0137,no_exam,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0017,0045,0067,0132,0136,no_exam,no_exam
0045,0130,0132,0135,no_exam,no_exam,no_exam
0008,0067,0107,0136,0140,no_exam,no_exam
0017,0045,0067,0100,0132,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0008,0067,0100,0107,0136,no_exam,no_exam
0008,0013,0017,0067,0132,no_exam,no_exam
0046,0068,0134,0137,0183,no_exam,no_exam
0045,0067,0100,0110,0111,no_exam,no_exam
0046,0068,0134,0137,0183,no_exam,no_exam
0046,0068,0134,0137,no_exam,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0068,0134,0137,0167,0183,no_exam,no_exam
0012,0046,0068,0134,0137,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0068,0134,0137,0167,no_exam,no_exam,no_exam
0008,0067,0107,0136,0140,no_exam,no_exam
0013,0045,0067,0110,0111,no_exam,no_exam
0009,0013,0130,0136,no_exam,no_exam,no_exam
0008,0017,0132,0136,no_exam,no_exam,no_exam
0008,0107,0135,no_exam,no_exam,no_exam,no_exam
0045,0067,0100,0110,0111,no_exam,no_exam
0068,0134,0137,0167,no_exam,no_exam,no_exam
0068,0104,0134,0137,0167,no_exam,no_exam
0015,0045,0067,0107,0136,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0017,0045,0067,0132,0136,no_exam,no_exam
0011,0045,0066,0130,0136,no_exam,no_exam
0104,0136,no_exam,no_exam,no_exam,no_exam,no_exam
0008,0011,0017,0067,0132,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0008,0017,0132,0135,no_exam,no_exam,no_exam
0011,0045,0066,0130,0136,no_exam,no_exam
0016,0017,0045,0067,0132,no_exam,no_exam
0046,0068,0101,0134,0137,no_exam,no_exam
0009,0015,0066,0130,0136,no_exam,no_exam
0008,0067,0100,0107,0136,no_exam,no_exam
0008,0013,0067,0107,0136,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0045,0067,0107,0136,0140,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0008,0011,0067,0110,0111,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0008,0011,0067,0110,0111,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0045,0110,0111,0136,no_exam,no_exam,no_exam
0016,0045,0066,0130,0136,no_exam,no_exam
0010,0045,0066,0130,0136,no_exam,no_exam
0046,0068,0134,0137,no_exam,no_exam,no_exam
0045,0067,0107,0109,0136,no_exam,no_exam
0045,0067,0130,0132,0135,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0008,0017,0132,0135,no_exam,no_exam,no_exam
0045,0067,0130,0136,no_exam,no_exam,no_exam
0009,0066,0104,0130,0136,no_exam,no_exam
0010,0017,0045,0067,0132,no_exam,no_exam
0008,0013,0017,0067,0132,no_exam,no_exam
0045,0130,0132,0135,no_exam,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0008,0067,0100,0107,0136,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0008,0107,0135,no_exam,no_exam,no_exam,no_exam
0045,0067,0100,0107,0136,no_exam,no_exam
0008,0011,0067,0110,0111,no_exam,no_exam
0016,0045,0066,0130,0136,no_exam,no_exam
0010,0045,0066,0130,0136,no_exam,no_exam
0008,0015,0067,0110,0111,no_exam,no_exam
0045,0110,0111,0136,no_exam,no_exam,no_exam
0008,0013,0067,0107,0136,no_exam,no_exam
0008,0045,0130,no_exam,no_exam,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0009,0012,0066,0130,0136,no_exam,no_exam
0008,0110,0111,0135,no_exam,no_exam,no_exam
0011,0045,0067,0107,0136,no_exam,no_exam
0016,0045,0066,0130,0136,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0009,0010,0066,0130,0136,no_exam,no_exam
0008,0110,0111,0136,no_exam,no_exam,no_exam
0046,0068,0134,0137,no_exam,no_exam,no_exam
0009,0011,0066,0130,0136,no_exam,no_exam
0017,0045,0067,0100,0132,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0045,0102,0130,0136,no_exam,no_exam,no_exam
0012,0045,0067,0107,0136,no_exam,no_exam
0008,0017,0067,0100,0132,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0008,0015,0067,0107,0136,no_exam,no_exam
0046,0068,0134,0137,0183,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0045,0067,0100,0110,0111,no_exam,no_exam
0008,0067,0100,0107,0136,no_exam,no_exam
0008,0012,0067,0110,0111,no_exam,no_exam
0045,0067,0110,0111,0136,no_exam,no_exam
0013,0017,0045,0067,0132,no_exam,no_exam
0008,0011,0017,0067,0132,no_exam,no_exam
0012,0017,0045,0067,0132,no_exam,no_exam
0008,0017,0132,no_exam,no_exam,no_exam,no_exam
0045,0067,0100,0107,0136,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0008,0010,0107,0136,no_exam,no_exam,no_exam
0045,0067,0100,0107,0136,no_exam,no_exam
0008,0013,0067,0130,0132,no_exam,no_exam
0016,0045,0066,0130,0136,no_exam,no_exam
0011,0045,0066,0130,0136,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0008,0013,0017,0067,0132,no_exam,no_exam
0008,0067,0100,0130,0132,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0008,0017,0067,0132,0136,no_exam,no_exam
0015,0045,0067,0110,0111,no_exam,no_exam
0015,0045,0066,0130,0136,no_exam,no_exam
0008,0012,0017,0132,no_exam,no_exam,no_exam
0013,0045,0067,0107,0136,no_exam,no_exam
0008,0015,0067,0107,0136,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0068,0134,0137,0167,no_exam,no_exam,no_exam
0045,0107,0135,no_exam,no_exam,no_exam,no_exam
0008,0010,0130,0132,0135,no_exam,no_exam
0011,0045,0066,0130,0136,no_exam,no_exam
0045,0066,0101,0130,0136,no_exam,no_exam
0009,0066,0104,0130,0136,no_exam,no_exam
0068,0134,0137,0167,0183,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0068,0100,0134,0137,0167,no_exam,no_exam
0008,0017,0067,0100,0132,no_exam,no_exam
0011,0045,0067,0110,0111,no_exam,no_exam
0009,0011,0066,0130,0136,no_exam,no_exam
0008,0013,0017,0067,0132,no_exam,no_exam
0009,0011,0066,0130,0136,no_exam,no_exam
0015,0068,0134,0137,0167,no_exam,no_exam
0015,0046,0068,0134,0137,no_exam,no_exam
0015,0046,0068,0134,0137,no_exam,no_exam
0009,0012,0066,0130,0136,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0046,0068,0100,0134,0137,no_exam,no_exam
0010,0068,0134,0137,0167,no_exam,no_exam
0017,0045,0067,0132,0136,no_exam,no_exam
0017,0045,0067,0132,0136,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0009,0011,0066,0130,0136,no_exam,no_exam
0015,0046,0068,0134,0137,no_exam,no_exam
0015,0068,0134,0137,0167,no_exam,no_exam
0015,0068,0134,0137,0167,no_exam,no_exam
0008,0067,0107,0136,0140,no_exam,no_exam
0068,0103,0134,0137,0167,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0068,0134,0137,0167,no_exam,no_exam,no_exam
0015,0068,0134,0137,0167,no_exam,no_exam
0010,0045,0066,0130,0136,no_exam,no_exam
0009,0012,0066,0130,0136,no_exam,no_exam
0068,0134,0137,0167,0183,no_exam,no_exam
0046,0068,0102,0134,0137,no_exam,no_exam
0046,0068,0134,0137,0183,no_exam,no_exam
0008,0130,0132,0135,no_exam,no_exam,no_exam
0045,0067,0110,0111,0136,no_exam,no_exam
0017,0045,0067,0100,0132,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0008,0067,0110,0111,0136,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0045,0067,0107,0136,0140,no_exam,no_exam
0015,0045,0066,0130,0136,no_exam,no_exam
0045,0067,0100,0110,0111,no_exam,no_exam
0045,0067,0130,0132,0136,no_exam,no_exam
0016,0017,0045,0067,0132,no_exam,no_exam
0067,0132,no_exam,no_exam,no_exam,no_exam,no_exam
0015,0045,0067,0107,0136,no_exam,no_exam
0017,0045,0132,0135,no_exam,no_exam,no_exam
0068,0134,0137,0167,0183,no_exam,no_exam
0008,0011,0017,0067,0132,no_exam,no_exam
0009,0010,0066,0130,0136,no_exam,no_exam
0068,0134,0137,0167,0183,no_exam,no_exam
0010,0045,0066,0130,0136,no_exam,no_exam
0008,0045,0067,0104,0110,0111,no_exam
0017,0045,0132,0135,no_exam,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0010,0068,0134,0137,0167,no_exam,no_exam
0015,0045,0066,0130,0136,no_exam,no_exam
0013,0017,0045,0067,0132,no_exam,no_exam
0068,0104,0134,0137,0167,no_exam,no_exam
0008,0067,0107,0136,0140,no_exam,no_exam
0017,0045,0067,0132,0136,no_exam,no_exam
0008,0013,0067,0110,0111,0135,no_exam
0068,0134,0137,0167,no_exam,no_exam,no_exam
0010,0045,0067,0110,0111,no_exam,no_exam
0017,0045,0067,0132,0136,no_exam,no_exam
0045,0067,0110,0111,0136,no_exam,no_exam
0015,0017,0045,0067,0132,no_exam,no_exam
0011,0045,0066,0130,0136,no_exam,no_exam
0008,0067,0100,0130,0132,no_exam,no_exam
0008,0017,0067,0132,0136,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0009,0011,0066,0130,0136,no_exam,no_exam
0009,0066,0109,0130,0136,no_exam,no_exam
0045,0067,0100,0110,0111,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0011,0045,0067,0107,0136,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0010,0046,0068,0134,0137,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0010,0046,0068,0134,0137,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0011,0067,no_exam,no_exam,no_exam,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0015,0045,0066,0130,0136,no_exam,no_exam
0008,0067,0100,0107,0136,no_exam,no_exam
0008,0067,0130,0132,0136,no_exam,no_exam
0009,0015,0066,0130,0136,no_exam,no_exam
0045,0067,0110,0111,0136,no_exam,no_exam
0015,0046,0068,0134,0137,no_exam,no_exam
0009,0011,0066,0130,0136,no_exam,no_exam
0008,0013,0067,0130,0132,no_exam,no_exam
0008,0017,0067,0101,0132,no_exam,no_exam
0045,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0011,0045,0066,0130,0136,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0045,0067,0107,0136,0140,no_exam,no_exam
0045,0066,0130,0136,no_exam,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0045,0067,0100,0110,0111,no_exam,no_exam
0008,0015,0067,0110,0111,no_exam,no_exam
0013,0045,0067,0130,0132,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0008,0067,0107,0136,0140,no_exam,no_exam
0008,0011,0067,0130,0132,no_exam,no_exam
0011,0045,0066,0130,0136,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0011,0045,0067,0107,0136,no_exam,no_exam
0011,0045,0066,0130,0136,no_exam,no_exam
0008,0011,0017,0067,0132,no_exam,no_exam
0009,0011,0066,0130,0136,no_exam,no_exam
0009,0013,0066,0130,no_exam,no_exam,no_exam
0008,0067,0100,0107,no_exam,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0009,0010,0066,0130,0136,no_exam,no_exam
0017,0045,0067,0104,0132,no_exam,no_exam
0008,0067,0103,0110,no_exam,no_exam,no_exam
0017,0045,0067,0132,0136,no_exam,no_exam
0046,0068,0101,0134,0137,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0008,0067,0130,0132,0136,no_exam,no_exam
0011,0045,0067,0107,0135,no_exam,no_exam
0008,0067,0107,0136,0140,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0010,0045,0067,0107,0136,no_exam,no_exam
0011,0045,0066,0130,0136,no_exam,no_exam
0046,0068,0134,0137,no_exam,no_exam,no_exam
0045,0130,0132,0135,no_exam,no_exam,no_exam
0008,0067,0110,0111,0136,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0008,0013,0067,0107,0136,no_exam,no_exam
0045,0067,0130,0132,0136,no_exam,no_exam
0009,0015,0066,0130,0136,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0008,0017,0067,0132,0136,no_exam,no_exam
0008,0067,0107,0136,0140,no_exam,no_exam
0008,0013,no_exam,no_exam,no_exam,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0009,0066,0130,0136,no_exam,no_exam,no_exam
0010,0045,0067,0107,0136,no_exam,no_exam
0017,0045,0067,0104,0132,no_exam,no_exam
0011,0045,0067,0107,0136,no_exam,no_exam
0009,0011,0066,0130,0136,no_exam,no_exam
0068,0134,0137,0167,no_exam,no_exam,no_exam
0008,0013,0067,0110,0111,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0011,0045,0066,0130,0136,no_exam,no_exam
0008,0067,0107,no_exam,no_exam,no_exam,no_exam
0017,0045,0067,0100,0132,no_exam,no_exam
0011,0017,0045,0067,0132,no_exam,no_exam
0008,0011,0067,0110,0111,no_exam,no_exam
0009,0011,0066,0130,0136,no_exam,no_exam
0015,0068,0134,0137,0167,no_exam,no_exam
0008,0011,0110,0111,no_exam,no_exam,no_exam
0045,0067,0107,0136,0140,no_exam,no_exam
0008,0013,0067,0107,0136,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0011,0017,0045,0067,0132,no_exam,no_exam
0017,0045,0067,0101,0132,no_exam,no_exam
0010,0068,0134,0137,0167,no_exam,no_exam
0011,0017,0045,0067,0132,no_exam,no_exam
0013,0045,0067,0130,0132,no_exam,no_exam
0045,0067,0130,0132,0136,no_exam,no_exam
0045,0066,0130,0136,no_exam,no_exam,no_exam
0008,0067,0100,0107,0136,no_exam,no_exam
0013,0017,0045,0067,0132,0135,no_exam
0009,0015,0066,0130,0136,no_exam,no_exam
0008,0015,0067,0107,0136,no_exam,no_exam
0008,0067,0107,0136,0140,no_exam,no_exam
0009,0015,0066,0130,0136,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0009,0015,0066,0130,0136,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0068,0104,0134,0137,0167,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0009,0066,0103,0130,0136,no_exam,no_exam
0045,0066,0102,0130,0136,no_exam,no_exam
0008,0015,0067,0107,0136,no_exam,no_exam
0016,0046,0068,0134,0137,no_exam,no_exam
0045,0067,0107,0136,0140,no_exam,no_exam
0008,0011,0067,0110,0111,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0068,0134,0137,0167,0183,no_exam,no_exam
0009,0015,0066,0130,0136,no_exam,no_exam
0068,0108,0134,0137,0167,no_exam,no_exam
0013,0045,0067,0110,0111,no_exam,no_exam
0046,0068,0134,0137,no_exam,no_exam,no_exam
0016,0045,0066,0130,0136,no_exam,no_exam
0008,0067,0100,0107,0136,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0013,0045,0067,0110,0111,no_exam,no_exam
0008,0013,0130,0132,no_exam,no_exam,no_exam
0045,0067,0100,0107,0136,no_exam,no_exam
0068,0100,0134,0137,0167,no_exam,no_exam
0068,0104,0134,0137,0167,no_exam,no_exam
0009,0066,0101,0130,0136,no_exam,no_exam
0008,0017,0132,no_exam,no_exam,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0017,0045,0067,0132,0136,no_exam,no_exam
0017,0045,0067,0132,0136,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0008,0013,0067,0130,0132,no_exam,no_exam
0008,0010,0067,0130,0132,no_exam,no_exam
0008,0010,0067,0107,0136,no_exam,no_exam
0046,0068,0104,0134,0137,no_exam,no_exam
0008,0067,0100,0130,0132,no_exam,no_exam
0008,0010,0067,0110,0111,no_exam,no_exam
0045,0066,0104,0130,0136,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0045,0067,0100,0107,0136,no_exam,no_exam
0045,0066,0102,0130,0136,no_exam,no_exam
0013,0045,0067,0110,0111,no_exam,no_exam
0010,0046,0068,0134,0137,no_exam,no_exam
0046,0068,0134,0137,0183,no_exam,no_exam
0068,0134,0137,0167,0183,no_exam,no_exam
0008,0067,0110,0111,0136,no_exam,no_exam
0017,0045,0132,0135,no_exam,no_exam,no_exam
0017,0045,0067,0104,0132,no_exam,no_exam
0008,0017,0067,0132,0136,no_exam,no_exam
0045,0067,0100,0130,0132,no_exam,no_exam
0015,0045,0066,0130,0136,no_exam,no_exam
0046,0068,0104,0134,0137,no_exam,no_exam
0008,0017,0067,0100,0132,no_exam,no_exam
0068,0104,0107,0134,0137,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0008,0013,0067,0107,0136,no_exam,no_exam
0068,0134,0137,0167,no_exam,no_exam,no_exam
0008,0017,0067,0100,0132,no_exam,no_exam
0008,0067,0107,0136,0140,no_exam,no_exam
0068,0100,0134,0137,0167,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0008,0013,0067,0107,0136,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0008,0011,0067,0110,0111,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0017,0045,0067,0132,0136,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0008,0067,0110,0111,0136,no_exam,no_exam
0010,0110,no_exam,no_exam,no_exam,no_exam,no_exam
0008,0067,0130,0132,0136,no_exam,no_exam
0008,0067,0100,0107,0136,no_exam,no_exam
0017,0045,0132,0135,no_exam,no_exam,no_exam
0008,0067,0130,0132,0136,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0008,0011,0067,0107,0136,no_exam,no_exam
0008,0067,0100,0130,0132,no_exam,no_exam
0008,0067,0107,0136,0140,no_exam,no_exam
0067,0132,no_exam,no_exam,no_exam,no_exam,no_exam
0017,0045,0067,0100,0132,no_exam,no_exam
0009,0067,0100,0130,no_exam,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0008,0067,0100,0107,0136,no_exam,no_exam
0008,0067,0100,0107,0136,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0068,0134,0137,0167,0183,no_exam,no_exam
0008,0013,0017,0067,0132,no_exam,no_exam
0008,0067,0100,0107,0136,no_exam,no_exam
0013,0107,no_exam,no_exam,no_exam,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0045,0066,0130,0135,0136,0140,no_exam
0183,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0015,0045,0066,0130,0136,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0045,0067,0107,0135,no_exam,no_exam,no_exam
0068,0134,0137,0167,no_exam,no_exam,no_exam
0017,0045,0067,0104,0132,no_exam,no_exam
0010,0045,0066,0130,0136,no_exam,no_exam
0008,0017,0067,0132,0136,no_exam,no_exam
0008,0067,0100,0107,0136,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0009,0011,0066,0130,0136,no_exam,no_exam
0015,0045,0066,0130,0136,no_exam,no_exam
0010,0045,0066,0130,0136,no_exam,no_exam
0009,0012,0066,0130,0136,no_exam,no_exam
0009,0016,0066,0130,0136,no_exam,no_exam
0045,0130,0135,no_exam,no_exam,no_exam,no_exam
0045,0107,0135,no_exam,no_exam,no_exam,no_exam
0015,0017,0045,0067,0132,no_exam,no_exam
0011,0045,0067,0107,0136,no_exam,no_exam
0008,0017,0067,0132,0136,no_exam,no_exam
0045,0066,0109,0130,0136,no_exam,no_exam
0010,0045,0066,0130,0136,no_exam,no_exam
0009,0015,0066,0130,0136,no_exam,no_exam
0008,0017,0067,0132,0136,no_exam,no_exam
0046,0068,0134,0137,0183,no_exam,no_exam
0008,0010,0067,0107,0136,no_exam,no_exam
0008,0011,0017,0067,0132,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
