exam1,exam2,exam3,exam4,exam5,exam6,exam7,exam8,exam9,exam10,exam11
0024,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0386,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0032,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0065,0160,0271,0316,0426,0431,0440,no_exam,no_exam,no_exam,no_exam
0156,0160,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0213,0288,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0071,0072,0160,0227,0349,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0087,0221,0223,0225,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0067,0069,0070,0351,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0314,0404,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0411,0461,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0357,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0425,0461,0463,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0121,0123,0204,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0208,0329,0340,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0379,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0419,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0131,0133,0349,0406,0415,0430,no_exam,no_exam,no_exam,no_exam,no_exam
0393,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0023,0024,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0178,0180,0181,0182,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0379,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0386,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0354,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0357,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0379,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0005,0010,0011,0319,0346,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0463,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0419,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0239,0351,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0444,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0067,0069,0070,0215,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0386,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0462,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0346,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0355,0431,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0222,0223,0430,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0281,0414,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0206,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0280,0405,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0393,0419,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0096,0220,0221,0224,0406,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0463,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0283,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0242,0315,0344,0355,0431,no_exam,no_exam,no_exam
0029,0033,0242,0415,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0147,0307,0308,0309,0314,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0387,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0090,0146,0228,0306,0310,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0032,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0393,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0414,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0379,0386,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0066,0275,0279,0353,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0007,0068,0207,0346,0434,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0354,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0032,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0141,0144,0337,0362,0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0274,0279,0353,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0227,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0393,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0282,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0175,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0121,0124,0125,0370,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0393,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0354,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0168,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0389,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0393,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0246,0275,0279,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0353,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0357,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0387,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0232,0351,0356,0432,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0393,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0096,0131,0220,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0018,0171,0286,0376,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0421,0477,0486,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0387,0389,0390,0407,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0213,0423,0438,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0386,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0415,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0208,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0318,0347,0350,0351,0429,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0068,0266,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0182,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0122,0125,0370,0375,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0385,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0357,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0379,0394,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0164,0168,0169,0353,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0193,0196,0198,0199,0208,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0320,0439,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0108,0275,0279,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0181,0182,0283,0419,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0430,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0011,0322,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0009,0071,0321,0351,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0068,0168,0320,0438,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0207,0379,0386,0393,0430,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0214,0289,0349,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0031,0034,0206,0349,0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0228,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0208,0315,0325,0332,0338,0341,no_exam,no_exam,no_exam,no_exam,no_exam
0419,0475,0481,0484,0485,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0274,0279,0353,0431,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0112,0172,0400,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0032,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0012,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0321,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0060,0061,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0358,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0350,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0462,0464,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0193,0198,0199,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0193,0194,0198,0201,0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0357,0358,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0067,0069,0070,0227,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0026,0031,0034,0355,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0089,0385,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0108,0268,0278,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0071,0072,0438,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0423,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0216,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0050,0054,0082,0083,0105,0106,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0353,0436,0438,0439,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0329,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0005,0007,0163,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0405,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0227,0387,0389,0390,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0079,0205,0282,0363,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0228,0387,0389,0390,0407,0430,no_exam,no_exam,no_exam,no_exam,no_exam
0019,0020,0021,0341,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0012,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0335,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0301,0302,0342,0373,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0354,0358,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0098,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0461,0463,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0208,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0214,0349,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0066,0274,0279,0353,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0422,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0024,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0005,0010,0160,0226,0346,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0029,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0011,0013,0351,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0357,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0268,0275,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0181,0182,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0379,0386,0388,0393,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0288,0326,0329,0331,0332,0335,no_exam,no_exam,no_exam,no_exam,no_exam
0193,0194,0199,0201,0288,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0246,0408,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0023,0024,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0414,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0011,0160,0161,0213,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0217,0235,0404,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0068,0216,0318,0345,0346,0429,no_exam,no_exam,no_exam,no_exam,no_exam
0012,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0193,0194,0198,0199,0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0171,0326,0329,0331,0332,0335,0338,0341,no_exam,no_exam,no_exam
0113,0114,0366,0368,0398,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0050,0054,0082,0097,0105,0106,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0158,0214,0349,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0165,0249,0250,0344,0376,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0178,0180,0418,0424,0429,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0289,0405,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0206,0207,0231,0282,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0283,0320,0353,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0153,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0011,0216,0351,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0193,0194,0199,0201,0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0385,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0404,0408,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0011,0069,0319,0346,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0011,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0188,0189,0190,0191,0192,0420,no_exam,no_exam,no_exam,no_exam,no_exam
0417,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0320,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0169,0322,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0015,0016,0019,0202,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0387,0389,0390,0407,0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0006,0358,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0071,0283,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0246,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0072,0215,0226,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0326,0329,0332,0335,0338,0341,0343,no_exam,no_exam,no_exam,no_exam
0028,0029,0349,0405,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0020,0021,0022,0341,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0020,0021,0022,0208,0341,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0154,0412,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0353,0357,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0188,0189,0190,0191,0192,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0169,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0012,0068,0213,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0066,0214,0349,0416,0432,0440,no_exam,no_exam,no_exam,no_exam
0215,0350,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0005,0009,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0006,0318,0346,0429,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0011,0246,0347,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0332,0339,0341,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0321,0438,0439,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0164,0417,0482,0483,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0315,0332,0339,0341,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0066,0356,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0121,0126,0128,0129,0371,0375,no_exam,no_exam,no_exam,no_exam,no_exam
0075,0076,0077,0078,0080,0081,0288,no_exam,no_exam,no_exam,no_exam
0126,0128,0289,0370,0371,0375,0420,no_exam,no_exam,no_exam,no_exam
0068,0205,0215,0356,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0417,0424,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0429,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0206,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0143,0144,0150,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0166,0274,0353,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0318,0322,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0285,0288,0331,0332,0341,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0352,0353,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0011,0013,0438,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0238,0239,0430,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0246,0282,0308,0408,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0425,0463,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0408,0423,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0222,0351,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0166,0414,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0222,0238,0351,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0352,0353,0354,0357,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0023,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0009,0317,0319,0346,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0005,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0092,0096,0220,0286,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0066,0108,0160,0275,0279,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0246,0408,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0352,0439,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0206,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0317,0319,0346,0356,0429,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0227,0357,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0121,0124,0125,0128,0129,0160,no_exam,no_exam,no_exam,no_exam,no_exam
0161,0417,0480,0481,0482,0483,no_exam,no_exam,no_exam,no_exam,no_exam
0031,0032,0036,0214,0227,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0301,0302,0342,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0066,0108,0275,0279,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0222,0224,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0013,0069,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0011,0012,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0352,0353,0354,0438,0439,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0285,0408,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0352,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0238,0385,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0329,0331,0335,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0329,0330,0335,0373,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0405,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0009,0215,0356,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0071,0072,0321,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0408,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0029,0034,0349,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0181,0182,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0147,0246,0307,0308,0309,0314,no_exam,no_exam,no_exam,no_exam,no_exam
0193,0194,0198,0201,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0357,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0092,0130,0355,0425,0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0385,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0315,0332,0338,0339,0341,0420,no_exam,no_exam,no_exam,no_exam,no_exam
0321,0353,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0032,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0074,0086,0097,0099,0363,no_exam,no_exam,no_exam,no_exam,no_exam
0420,0477,0486,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0327,0329,0330,0331,0377,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0067,0069,0227,0319,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0160,0213,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0011,0012,0160,0318,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0075,0076,0077,0078,0079,0288,no_exam,no_exam,no_exam,no_exam,no_exam
0208,0338,0341,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0193,0196,0198,0200,0208,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0005,0008,0351,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0419,0424,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0379,0386,0388,0393,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0020,0021,0022,0288,0341,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
